BillDate,InvoiceNo,StockCode,Description,Quantity,UnitPrice,Total
6/6/17,CC2463  ,2457,ARYA KODO MILLET  ,1.00,67.00,67.00
6/6/17,CC2463  ,2459,ARYA LITTLE MILLET  ,1.00,77.00,77.00
6/6/17,CC2463  ,3933,ARYA MIXED MILLET RAVA 500G  ,1.00,85.00,85.00
6/6/17,CC2463  ,3845,G10 BLK PEPPER 100G  ,1.00,170.00,170.00
6/6/17,CC2463  ,3878,G10 BROWN RICE 1KG  ,1.00,85.00,85.00
6/6/17,CC2463  ,3881,G10 FOXTAIL MILLET RAVA 500G  ,1.00,105.00,105.00
6/6/17,CC2463  ,1349,OT Kala Chana  ,1.00,120.00,120.00
6/6/17,CC2463  ,483,PPS Rava  ,1.00,85.00,85.00
6/6/17,CC2463  ,468,PPS Rice SP RM 1KG  ,1.00,85.00,85.00
6/6/17,CC2463  ,2519,PPS SF OIL 1L  ,1.00,340.00,340.00
6/6/17,CC2463  ,3662,SO FENUGREEK 100G  ,2.00,31.00,62.00
6/6/17,CC2463  ,2105,SS ASHGOURD  ,0.92,60.00,54.90
6/6/17,CC2463  ,2103,SS BEANS  ,0.45,130.00,58.50
6/6/17,CC2463  ,2107,SS BHENDI  ,0.52,78.00,40.17
6/6/17,CC2463  ,2116,SS CAPSICUM GREEN  ,0.30,85.00,25.08
6/6/17,CC2463  ,2076,SS CORIANDER  ,1.00,37.00,37.00
6/6/17,CC2463  ,2095,SS CUCUMBER GREEN  ,0.74,45.00,33.08
6/6/17,CC2463  ,2086,SS DRUMSTIC LEAVES  ,1.00,25.00,25.00
6/6/17,CC2463  ,2115,SS DRUMSTICK  ,0.28,116.00,32.48
6/6/17,CC2463  ,2121,SS GARLIC  ,0.35,240.00,84.00
6/6/17,CC2463  ,2080,SS METHI  ,1.00,35.00,35.00
6/6/17,CC2463  ,2122,SS ONION  ,1.61,48.00,77.04
6/6/17,CC2463  ,2131,SS PAPAYA  ,1.78,65.00,115.70
6/6/17,CC2463  ,2089,SS RADISH WHITE KG  ,0.76,52.00,39.26
6/6/17,CC2463  ,2097,SS RIDGE GOURD  ,0.21,63.00,13.23
6/6/17,CC2463  ,2099,SS SNAKE GOURD  ,0.55,65.00,35.43
6/6/17,CC2463  ,2111,SS TOMATO FRM  ,1.57,46.00,71.99
6/6/17,CC2463  ,2194,SS VALOR  ,0.20,87.00,17.40
6/6/17,CC2463  ,3048,TG Cumin  ,1.00,56.00,56.00
6/6/17,CC2463  ,3065,TG Honey Herbal  ,1.00,165.00,165.00
6/6/17,CC2463  ,3119,TG Urad White Whl 500g  ,1.00,164.00,164.00
6/6/17,CC2463  ,3357,TO FENUGREEK  ,2.00,32.00,64.00
6/6/17,CC2463  ,3351,TO GREEN PEAS  ,1.00,75.00,75.00
6/6/17,CC2463  ,3364,TO MUSTARD BLK  ,1.00,30.00,30.00
6/6/17,CC2463  ,3323,TO POHA RED  ,1.00,60.00,60.00
6/6/17,CC2463  ,3353,TO SUGAR 1KG  ,1.00,120.00,120.00
6/6/17,CC2463  ,3315,TO SUJI 1KG  ,1.00,88.00,88.00
6/6/17,CC2463  ,2474,VIT ALOEVERA JUICE  ,1.00,275.00,275.00
6/6/17,CC2464  ,2129,SS BANANA YALAKKI  ,0.65,125.00,65.00
6/6/17,CC2464  ,2101,SS BEANS CLUSTER  ,0.24,49.00,9.22
6/6/17,CC2464  ,2107,SS BHENDI  ,0.27,78.00,16.85
6/6/17,CC2464  ,2106,SS COCCINIA  ,0.41,30.00,9.72
6/6/17,CC2464  ,2120,SS COCONUT  ,1.00,44.00,35.20
6/6/17,CC2464  ,2095,SS CUCUMBER GREEN  ,0.46,45.00,16.38
6/6/17,CC2464  ,2150,SS GUAVA  ,0.53,90.00,37.80
6/6/17,CC2464  ,4000,VF MILK 1L  ,1.00,80.00,64.00
6/6/17,CA2465  ,2076,SS CORIANDER  ,1.00,37.00,29.60
6/6/17,CC2466  ,2129,SS BANANA YALAKKI  ,1.27,125.00,158.13
6/6/17,CC2466  ,2095,SS CUCUMBER GREEN  ,0.77,45.00,34.65
6/6/17,CC2466  ,2134,SS MANGO MALGOVA  ,3.78,174.00,657.72
6/6/17,CC2466  ,2136,SS MANGO MALIKA  ,4.32,145.00,625.68
6/6/17,CC2466  ,2079,SS PALAK  ,1.00,28.00,28.00
6/6/17,CC2466  ,2131,SS PAPAYA  ,0.91,65.00,58.83
6/6/17,CR2467  ,1158,Arya Chilli Byadagi  ,1.00,98.00,78.40
6/6/17,CR2467  ,3812,HHF EGGS P  ,4.00,130.00,416.00
6/6/17,CR2467  ,2129,SS BANANA YALAKKI  ,1.98,125.00,198.00
6/6/17,CR2467  ,2103,SS BEANS  ,1.65,130.00,171.60
6/6/17,CR2467  ,2096,SS BOTTLE GOURD  ,0.50,52.00,20.59
6/6/17,CR2467  ,2126,SS CABBAGE  ,1.17,85.00,79.23
6/6/17,CR2467  ,2598,SS CAPSICUM CLR  ,0.25,170.00,33.32
6/6/17,CR2467  ,2116,SS CAPSICUM GREEN  ,0.83,85.00,56.44
6/6/17,CR2467  ,2110,SS CAULIFLOWER  ,2.00,65.00,104.00
6/6/17,CR2467  ,2076,SS CORIANDER  ,1.00,37.00,29.60
6/6/17,CR2467  ,2078,SS MINT  ,1.00,25.00,20.00
6/6/17,CR2467  ,2122,SS ONION  ,2.30,48.00,88.13
6/6/17,CR2467  ,2131,SS PAPAYA  ,1.65,65.00,85.80
6/6/17,CR2467  ,2124,SS POTATO  ,4.32,52.00,179.50
6/6/17,CR2467  ,4066,SS REDGLOBE GRAPES  ,1.00,150.00,120.00
6/6/17,CR2467  ,2111,SS TOMATO FRM  ,2.13,46.00,78.20
6/6/17,CR2467  ,3083,TG Mustard  ,4.00,35.00,112.00
6/6/17,CC2468  ,3783,SS BRINJAL BIG  ,0.39,75.00,29.25
6/6/17,CC2468  ,2080,SS METHI  ,2.00,35.00,70.00
6/6/17,CC2468  ,2079,SS PALAK  ,1.00,28.00,28.00
6/6/17,CC2468  ,4000,VF MILK 1L  ,9.00,80.00,720.00
6/6/17,CA2469  ,3100,TG SM Brown Rice 1Kg  ,1.00,85.00,85.00
6/6/17,CA2469  ,3104,TG SM Rice HP 1Kg  ,1.00,85.00,85.00
6/6/17,CA2470  ,2105,SS ASHGOURD  ,0.21,60.00,12.30
6/6/17,CA2470  ,2615,SS BRINJAL WHT RND  ,0.37,73.00,27.01
6/6/17,CA2470  ,2116,SS CAPSICUM GREEN  ,0.22,85.00,18.28
6/6/17,CA2470  ,2076,SS CORIANDER  ,1.00,37.00,37.00
6/6/17,CA2470  ,2616,SS CURRY LEAVES KG  ,0.03,200.00,5.00
6/6/17,CA2470  ,2122,SS ONION  ,0.77,48.00,36.72
6/6/17,CA2470  ,2124,SS POTATO  ,0.58,52.00,29.90
6/6/17,CA2470  ,2111,SS TOMATO FRM  ,1.32,46.00,60.49
6/6/17,CA2471  ,2133,SS MANGO RASPURI  ,0.48,174.00,83.52
6/6/17,CA2472  ,4000,VF MILK 1L  ,3.00,80.00,240.00
6/6/17,CC2473  ,2439,DUSG B-CLASSIC POLO 10  ,1.00,999.00,999.00
6/6/17,CC2473  ,3812,HHF EGGS P  ,1.00,130.00,130.00
6/6/17,CC2473  ,3805,OP MILK 1LTR  ,1.00,80.00,80.00
6/6/17,CC2473  ,3806,OP PANEER 200G  ,1.00,94.00,94.00
6/6/17,CC2473  ,3612,OW HEAL TURMERIC C PLUS  ,1.00,399.00,399.00
6/6/17,CC2473  ,2129,SS BANANA YALAKKI  ,1.01,125.00,126.25
6/6/17,CC2473  ,2076,SS CORIANDER  ,1.00,37.00,37.00
6/6/17,CC2473  ,4064,SS GRAPES THOMPSON SL  ,1.00,135.00,135.00
6/6/17,CC2473  ,3779,SS ONION GREEN BUNCH  ,1.00,28.00,28.00
6/6/17,CC2473  ,2079,SS PALAK  ,1.00,28.00,28.00
6/6/17,CC2473  ,4000,VF MILK 1L  ,2.00,80.00,160.00
6/6/17,CA2474  ,2691,24LM MANGO JUICE 200ML  ,1.00,25.00,25.00
6/6/17,CA2474  ,579,24LM Puffed Rice  ,1.00,40.00,40.00
6/6/17,CA2474  ,3519,ARYA ALMOND 100G  ,1.00,215.00,215.00
6/6/17,CA2474  ,3902,G10 RED POHA 1KG  ,1.00,130.00,130.00
6/6/17,CA2474  ,462,PPS Channa Dal  ,1.00,105.00,105.00
6/6/17,CA2474  ,461,PPS Urad Dal Split  ,1.00,155.00,155.00
6/6/17,CA2474  ,2108,SS BRINJAL GREEN LONG  ,0.24,80.00,19.20
6/6/17,CA2474  ,2150,SS GUAVA  ,0.19,90.00,17.10
6/6/17,CA2474  ,2080,SS METHI  ,1.00,35.00,35.00
6/6/17,CA2474  ,2079,SS PALAK  ,1.00,28.00,28.00
6/6/17,CA2474  ,3465,SS TOMATO GREEN  ,0.21,44.00,9.02
6/6/17,CA2474  ,2109,SS TOMATO NATI  ,0.98,48.00,47.04
6/6/17,CA2474  ,3048,TG Cumin  ,1.00,56.00,56.00
6/6/17,CA2474  ,3051,TG Fenugreek  ,1.00,38.00,38.00
6/6/17,CA2474  ,3083,TG Mustard  ,1.00,35.00,35.00
6/6/17,CA2474  ,3091,TG Peanuts 1Kg  ,1.00,207.00,207.00
6/6/17,CA2474  ,3109,TG Sugar 1Kg  ,1.00,129.00,129.00
6/6/17,CA2474  ,3119,TG Urad White Whl 500g  ,1.00,164.00,164.00
6/6/17,CA2474  ,3352,TO PEANUT  ,1.00,120.00,120.00
6/6/17,CA2474  ,3312,TO WHEAT WHOLE 1KG  ,1.00,57.00,57.00
6/6/17,CA2474  ,3313,TO WHEAT WHOLE 5KG  ,1.00,270.00,270.00
6/6/17,CA2474  ,4000,VF MILK 1L  ,1.00,80.00,80.00
6/6/17,CA2475  ,2519,PPS SF OIL 1L  ,1.00,340.00,340.00
6/6/17,CA2475  ,3112,TG Tur Dal 1Kg  ,3.00,199.00,597.00
6/6/17,SP2476  ,579,24LM Puffed Rice  ,1.00,40.00,40.00
6/6/17,SP2476  ,3124,TG Atta 1kg  ,1.00,59.00,59.00
6/6/17,SP2476  ,4000,VF MILK 1L  ,1.00,80.00,80.00
6/6/17,CA2477  ,2748,Arya Virgin Coconut Oil 250ml  ,1.00,235.00,235.00
6/6/17,CA2477  ,2749,Arya Virgin Coconut Oil 500ml  ,1.00,449.00,449.00
6/6/17,CA2477  ,2601,DUSG MASKED BRATS TS  ,1.00,699.00,699.00
6/6/17,CA2477  ,3906,G10 ROCK SALT 1KG  ,2.00,90.00,180.00
6/6/17,CA2477  ,3001,MO Cup - Ball Big  ,1.00,250.00,250.00
6/6/17,CA2477  ,2945,MO Moee  ,1.00,300.00,300.00
6/6/17,CA2477  ,2952,MO Six Men`s Morris  ,1.00,850.00,850.00
6/6/17,CA2477  ,4006,NRS COCOA GRANOLA  ,1.00,400.00,400.00
6/6/17,CA2477  ,1231,NRS Honey Roasted Almonds  ,2.00,250.00,500.00
6/6/17,CA2477  ,1230,NRS Honey Roasted Walnuts  ,1.00,275.00,275.00
6/6/17,CA2477  ,3601,OW ZEAL QUINOA  ,1.00,199.00,199.00
6/6/17,CA2477  ,493,PPS Olive Oil 500ML  ,1.00,520.00,520.00
6/6/17,CA2477  ,2568,PPS ORG CHAKLI  ,2.00,70.00,140.00
6/6/17,CA2477  ,2569,PPS ORG KODBALE  ,2.00,70.00,140.00
6/6/17,CA2477  ,2704,PUKKA THREE GINGER TEA  ,1.00,375.00,375.00
6/6/17,CA2477  ,2080,SS METHI  ,2.00,35.00,70.00
6/6/17,CA2477  ,3096,TG Rock Salt  ,6.00,65.00,390.00
6/6/17,CA2477  ,4000,VF MILK 1L  ,1.00,80.00,80.00
6/6/17,CC2478  ,2691,24LM MANGO JUICE 200ML  ,1.00,25.00,25.00
6/6/17,CC2478  ,3784,OT RICE RAVA IDLI  ,1.00,55.00,55.00
6/6/17,CC2478  ,463,PPS Fried Gram  ,1.00,105.00,105.00
6/6/17,CC2478  ,2129,SS BANANA YALAKKI  ,0.63,125.00,78.75
6/6/17,CC2478  ,2107,SS BHENDI  ,0.58,78.00,44.85
6/6/17,CC2478  ,2096,SS BOTTLE GOURD  ,0.59,52.00,30.42
6/6/17,CC2478  ,2108,SS BRINJAL GREEN LONG  ,0.30,80.00,23.60
6/6/17,CC2478  ,2598,SS CAPSICUM CLR  ,0.23,170.00,39.10
6/6/17,CC2478  ,2116,SS CAPSICUM GREEN  ,0.11,85.00,8.93
6/6/17,CC2478  ,2106,SS COCCINIA  ,0.55,30.00,16.35
6/6/17,CC2478  ,2150,SS GUAVA  ,0.36,90.00,32.40
6/6/17,CC2478  ,2136,SS MANGO MALIKA  ,0.99,145.00,143.55
6/6/17,CC2478  ,2080,SS METHI  ,1.00,35.00,35.00
6/6/17,CC2478  ,2122,SS ONION  ,0.95,48.00,45.36
6/6/17,CA2479  ,3807,OP CHEDDAR CHEESE 200G  ,1.00,144.00,144.00
6/6/17,CA2479  ,2105,SS ASHGOURD  ,0.57,60.00,33.90
6/6/17,CA2479  ,2129,SS BANANA YALAKKI  ,0.84,125.00,105.00
6/6/17,CA2479  ,2108,SS BRINJAL GREEN LONG  ,0.50,80.00,39.60
6/6/17,CA2479  ,2076,SS CORIANDER  ,1.00,37.00,37.00
6/6/17,CA2479  ,2104,SS PUMPKIN  ,0.75,58.00,43.50
6/6/17,CA2479  ,2089,SS RADISH WHITE KG  ,0.42,52.00,21.84
6/6/17,CA2479  ,2111,SS TOMATO FRM  ,0.99,46.00,45.54
6/6/17,CA2479  ,3315,TO SUJI 1KG  ,1.00,88.00,88.00
6/6/17,CC2480  ,1202,Arya Cashew Wh 200  ,1.00,360.00,360.00
6/6/17,CC2480  ,3890,G10 RAGI FLOUR 1KG  ,2.00,95.00,190.00
6/6/17,CC2480  ,3161,LF NAPPY RASH BALM  ,1.00,175.00,175.00
6/6/17,CC2480  ,3146,LF VETRIVER BATH SCRUB  ,1.00,140.00,140.00
6/6/17,CC2480  ,3127,OT ROASTED CHANA DAL  ,1.00,155.00,155.00
6/6/17,CC2480  ,2495,OT SM RICE HP 5KG  ,1.00,495.00,495.00
6/6/17,CC2480  ,2105,SS ASHGOURD  ,0.78,60.00,46.80
6/6/17,CC2480  ,2129,SS BANANA YALAKKI  ,1.14,125.00,142.50
6/6/17,CC2480  ,3783,SS BRINJAL BIG  ,0.23,75.00,17.25
6/6/17,CC2480  ,2116,SS CAPSICUM GREEN  ,0.30,85.00,25.50
6/6/17,CC2480  ,2076,SS CORIANDER  ,1.00,37.00,37.00
6/6/17,CC2480  ,2077,SS CURRY LEAVES BUNCH  ,1.00,20.00,20.00
6/6/17,CC2480  ,2150,SS GUAVA  ,0.32,90.00,28.35
6/6/17,CC2480  ,2119,SS LEMON  ,0.14,130.00,18.20
6/6/17,CC2480  ,2122,SS ONION  ,0.43,48.00,20.64
6/6/17,CC2480  ,2124,SS POTATO  ,0.30,52.00,15.60
6/6/17,CC2480  ,2089,SS RADISH WHITE KG  ,0.31,52.00,16.12
6/6/17,CC2480  ,2614,SS RAW MANGO KG  ,0.39,95.00,37.05
6/6/17,CC2480  ,2097,SS RIDGE GOURD  ,0.18,63.00,11.34
6/6/17,CC2480  ,2132,SS SAPOTA  ,0.44,123.00,53.51
6/6/17,CC2480  ,2111,SS TOMATO FRM  ,0.94,46.00,43.24
6/6/17,CC2480  ,3034,TG Almonds  ,2.00,170.00,340.00
6/6/17,CC2480  ,3112,TG Tur Dal 1Kg  ,1.00,199.00,199.00
6/6/17,CC2481  ,78,DUSG BD wmns T M  ,1.00,695.00,695.00
6/6/17,CC2481  ,3812,HHF EGGS P  ,1.00,130.00,130.00
6/6/17,CC2481  ,2114,SS CHILLI GREEN  ,0.07,85.00,5.95
6/6/17,CC2481  ,2134,SS MANGO MALGOVA  ,0.77,174.00,133.11
6/6/17,CC2481  ,2135,SS MANGO SINDHURA  ,1.17,94.00,109.51
6/6/17,CC2481  ,2079,SS PALAK  ,1.00,28.00,28.00
6/6/17,CC2481  ,2131,SS PAPAYA  ,1.00,65.00,65.00
6/6/17,CC2481  ,4066,SS REDGLOBE GRAPES  ,1.00,150.00,150.00
6/6/17,CC2481  ,2109,SS TOMATO NATI  ,0.67,48.00,31.92
6/6/17,CC2481  ,3833,TO BAJRA SPAGHETTI  ,1.00,125.00,125.00
6/6/17,CC2482  ,3806,OP PANEER 200G  ,1.00,94.00,94.00
6/6/17,CC2482  ,2530,SS RADISH BUNCH WHT  ,1.00,29.00,29.00
6/6/17,CC2482  ,4000,VF MILK 1L  ,2.00,80.00,160.00
6/6/17,CA2483  ,2129,SS BANANA YALAKKI  ,1.33,125.00,166.25
6/6/17,CA2483  ,2107,SS BHENDI  ,0.40,78.00,31.20
6/6/17,CA2483  ,2615,SS BRINJAL WHT RND  ,0.73,73.00,53.29
6/6/17,CA2483  ,2126,SS CABBAGE  ,0.76,85.00,64.18
6/6/17,CA2483  ,2076,SS CORIANDER  ,1.00,37.00,37.00
6/6/17,CA2483  ,2115,SS DRUMSTICK  ,0.25,116.00,29.00
6/6/17,CA2483  ,2121,SS GARLIC  ,0.10,240.00,22.80
6/6/17,CA2483  ,2080,SS METHI  ,2.00,35.00,70.00
6/6/17,CA2483  ,2152,SS MOSAMBI  ,1.07,125.00,133.13
6/6/17,CA2483  ,2614,SS RAW MANGO KG  ,0.51,73.00,37.23
6/6/17,CA2483  ,2111,SS TOMATO FRM  ,2.25,46.00,103.27
6/6/17,CA2483  ,3465,SS TOMATO GREEN  ,0.36,44.00,15.62
6/6/17,CA2483  ,4000,VF MILK 1L  ,2.00,80.00,160.00
6/6/17,CC2484  ,2617,SS MANGO BANGANPALLI  ,2.29,145.00,331.33
6/6/17,CA2485  ,2692,24LM APPLE JUICE 200ML  ,1.00,35.00,35.00
6/6/17,CA2485  ,2129,SS BANANA YALAKKI  ,1.24,125.00,155.00
6/6/17,CA2485  ,2077,SS CURRY LEAVES BUNCH  ,1.00,20.00,20.00
6/6/17,CA2485  ,2150,SS GUAVA  ,0.52,90.00,46.35
6/6/17,CA2485  ,2132,SS SAPOTA  ,0.66,123.00,80.57
6/6/17,CA2485  ,4000,VF MILK 1L  ,1.00,80.00,80.00
6/6/17,CC2486  ,3805,OP MILK 1LTR  ,4.00,80.00,320.00
6/6/17,CC2486  ,3806,OP PANEER 200G  ,1.00,94.00,94.00
6/6/17,CC2486  ,2129,SS BANANA YALAKKI  ,0.63,125.00,78.75
6/6/17,CC2486  ,2080,SS METHI  ,2.00,35.00,70.00
6/6/17,CC2486  ,2122,SS ONION  ,0.67,48.00,31.92
6/6/17,CC2486  ,2079,SS PALAK  ,4.00,28.00,112.00
6/6/17,CC2486  ,3470,SS RAW BANANA PCS  ,4.00,15.00,60.00
6/6/17,CC2486  ,2099,SS SNAKE GOURD  ,0.69,57.00,39.33
6/6/17,CC2486  ,2111,SS TOMATO FRM  ,0.67,46.00,30.82
6/6/17,CC2486  ,2194,SS VALOR  ,0.45,84.00,37.80
6/6/17,CA2487  ,4000,VF MILK 1L  ,1.00,80.00,80.00
6/6/17,CC2488  ,3270,ARYA PEANUT CHIKKI 100G  ,1.00,48.00,48.00
6/6/17,CC2488  ,3806,OP PANEER 200G  ,1.00,94.00,94.00
6/6/17,CC2488  ,2090,SS GINGER  ,0.05,120.00,5.40
6/6/17,CC2488  ,2080,SS METHI  ,1.00,35.00,35.00
6/6/17,CC2488  ,2079,SS PALAK  ,1.00,28.00,28.00
6/6/17,CA2489  ,2129,SS BANANA YALAKKI  ,0.63,125.00,78.75
6/6/17,CA2489  ,2107,SS BHENDI  ,0.34,78.00,26.52
6/6/17,CA2489  ,2108,SS BRINJAL GREEN LONG  ,0.33,80.00,26.00
6/6/17,CA2489  ,2615,SS BRINJAL WHT RND  ,0.21,73.00,14.97
6/6/17,CA2489  ,2116,SS CAPSICUM GREEN  ,0.25,85.00,21.25
6/6/17,CA2489  ,2095,SS CUCUMBER GREEN  ,0.47,45.00,20.93
6/6/17,CA2489  ,2150,SS GUAVA  ,0.33,90.00,29.70
6/6/17,CA2489  ,3781,SS PUMPKIN BABY  ,0.46,65.00,29.90
6/6/17,CA2489  ,2111,SS TOMATO FRM  ,0.43,46.00,19.55
6/6/17,CA2489  ,2194,SS VALOR  ,0.27,87.00,23.49
6/6/17,CC2490  ,3812,HHF EGGS P  ,1.00,130.00,130.00
6/6/17,CC2490  ,2077,SS CURRY LEAVES BUNCH  ,1.00,20.00,20.00
6/6/17,CC2490  ,3353,TO SUGAR 1KG  ,1.00,120.00,120.00
6/6/17,CC2490  ,4000,VF MILK 1L  ,3.00,80.00,240.00
6/6/17,CC2491  ,3964,AA ASSAM TEA 250G  ,1.00,295.00,295.00
6/6/17,CC2491  ,3754,AF INS LOTUS  ,1.00,25.00,25.00
6/6/17,CC2491  ,3764,AF INS MUSK  ,2.00,25.00,50.00
6/6/17,CC2491  ,3761,AF INS NAG CHAMPA  ,1.00,25.00,25.00
6/6/17,CC2491  ,3767,AF INS PATCHOULI  ,1.00,25.00,25.00
6/6/17,CC2491  ,3270,ARYA PEANUT CHIKKI 100G  ,1.00,48.00,48.00
6/6/17,CC2491  ,1203,Arya Raisins 200  ,1.00,180.00,180.00
6/6/17,CC2491  ,3264,ARYA SF OIL 3LTR  ,1.00,888.00,888.00
6/6/17,CC2491  ,4097,BI CLOTHING PEGS  ,1.00,130.00,130.00
6/6/17,CC2491  ,3894,G10 ATTA 2KG  ,1.00,110.00,110.00
6/6/17,CC2491  ,3883,G10 IDLI RAVA 1KG  ,2.00,100.00,200.00
6/6/17,CC2491  ,3871,G10 URAD DAL 500G  ,6.00,120.00,720.00
6/6/17,CC2491  ,3979,MH QUILT SINGLE  ,1.00,2100.00,1890.00
6/6/17,CC2491  ,2158,NRS ANJEER AMARANTH BAR 1  ,1.00,70.00,70.00
6/6/17,CC2491  ,2156,NRS DATES BAR 1  ,1.00,70.00,70.00
6/6/17,CC2491  ,2932,NRS LIME DATE BAR 1  ,1.00,70.00,70.00
6/6/17,CC2491  ,3811,OP GHEE 500ML  ,1.00,550.00,550.00
6/6/17,CC2491  ,2184,OT AJWAIN  ,1.00,60.00,60.00
6/6/17,CC2491  ,3569,OT BROWN SUJI  ,3.00,49.00,147.00
6/6/17,CC2491  ,2503,OT CORN FLR 500G  ,1.00,49.00,49.00
6/6/17,CC2491  ,459,PPS Coffee Pwdr Bold  ,3.00,125.00,375.00
6/6/17,CC2491  ,458,PPS Coffee Pwdr Smooth  ,1.00,175.00,175.00
6/6/17,CC2491  ,463,PPS Fried Gram  ,1.00,105.00,105.00
6/6/17,CC2491  ,2568,PPS ORG CHAKLI  ,1.00,70.00,70.00
6/6/17,CC2491  ,2516,PPS RICE FLR 1KG  ,1.00,75.00,75.00
6/6/17,CC2491  ,494,PPS Rice PD 5KG  ,3.00,395.00,1185.00
6/6/17,CC2491  ,472,PPS Sugar  ,2.00,127.00,254.00
6/6/17,CC2491  ,3730,SO BASMATI RICE PRM  ,1.00,207.00,207.00
6/6/17,CC2491  ,3693,SO CARDAMOM GREEN  ,1.00,155.00,155.00
6/6/17,CC2491  ,3665,SO HEENG 150G  ,1.00,299.00,299.00
6/6/17,CC2491  ,2103,SS BEANS  ,0.58,130.00,74.75
6/6/17,CC2491  ,2107,SS BHENDI  ,0.49,78.00,38.22
6/6/17,CC2491  ,2096,SS BOTTLE GOURD  ,2.35,52.00,122.20
6/6/17,CC2491  ,3783,SS BRINJAL BIG  ,0.39,75.00,29.25
6/6/17,CC2491  ,2108,SS BRINJAL GREEN LONG  ,1.05,65.00,68.25
6/6/17,CC2491  ,2615,SS BRINJAL WHT RND  ,0.93,73.00,67.53
6/6/17,CC2491  ,2126,SS CABBAGE  ,1.72,85.00,146.20
6/6/17,CC2491  ,2598,SS CAPSICUM CLR  ,0.25,113.00,28.25
6/6/17,CC2491  ,2116,SS CAPSICUM GREEN  ,1.24,58.00,71.63
6/6/17,CC2491  ,2106,SS COCCINIA  ,0.88,30.00,26.40
6/6/17,CC2491  ,3468,SS COLOCASIA  ,0.96,89.00,85.44
6/6/17,CC2491  ,2095,SS CUCUMBER GREEN  ,0.45,45.00,20.03
6/6/17,CC2491  ,2077,SS CURRY LEAVES BUNCH  ,1.00,20.00,20.00
6/6/17,CC2491  ,2115,SS DRUMSTICK  ,0.15,116.00,16.82
6/6/17,CC2491  ,2090,SS GINGER  ,0.16,120.00,19.20
6/6/17,CC2491  ,2119,SS LEMON  ,0.20,120.00,24.00
6/6/17,CC2491  ,2080,SS METHI  ,1.00,32.00,32.00
6/6/17,CC2491  ,2122,SS ONION  ,1.34,48.00,64.32
6/6/17,CC2491  ,2079,SS PALAK  ,2.00,28.00,56.00
6/6/17,CC2491  ,3781,SS PUMPKIN BABY  ,0.89,65.00,57.85
6/6/17,CC2491  ,2089,SS RADISH WHITE KG  ,0.21,52.00,10.66
6/6/17,CC2491  ,3470,SS RAW BANANA PCS  ,2.00,15.00,30.00
6/6/17,CC2491  ,2149,SS SAMBAR CUCUMBER  ,0.93,53.00,49.03
6/6/17,CC2491  ,2111,SS TOMATO FRM  ,1.42,46.00,65.32
6/6/17,CC2491  ,2194,SS VALOR  ,0.51,84.00,42.42
6/6/17,CC2491  ,3041,TG Cashew Whl  ,1.00,145.00,145.00
6/6/17,CC2491  ,3093,TG Chilli Pwdr  ,2.00,49.00,98.00
6/6/17,CC2491  ,3048,TG Cumin  ,2.00,56.00,112.00
6/6/17,CC2491  ,3065,TG Honey Herbal  ,1.00,165.00,165.00
6/6/17,CC2491  ,3083,TG Mustard  ,4.00,35.00,140.00
6/6/17,CC2491  ,3092,TG Peanuts 500g  ,2.00,105.00,210.00
6/6/17,CC2491  ,3096,TG Rock Salt  ,1.00,65.00,65.00
6/6/17,CC2491  ,3112,TG Tur Dal 1Kg  ,3.00,199.00,597.00
6/6/17,CC2491  ,3114,TG Turmeric Pwdr  ,1.00,39.00,39.00
6/6/17,CC2491  ,4154,TM BODH SF BLACK TEA 30TB  ,1.00,500.00,500.00
6/6/17,CC2491  ,3379,TO BLACK PEPPERS  ,1.00,245.00,245.00
6/6/17,CC2491  ,3337,TO CHANNA DAL 1KG  ,1.00,205.00,205.00
6/6/17,CC2491  ,3358,TO CORIANDER WHL  ,1.00,90.00,90.00
6/6/17,CC2491  ,3357,TO FENUGREEK  ,1.00,32.00,32.00
6/6/17,CA2492  ,2497,OT SM BROWN RICE 5KG  ,1.00,495.00,495.00
6/6/17,CA2493  ,4000,VF MILK 1L  ,1.00,80.00,80.00
6/6/17,CC2494  ,1138,Arya Soyabean  ,1.00,65.00,65.00
6/6/17,CC2494  ,3517,ARYA WHITE JOWAR 1KG  ,2.00,90.00,180.00
6/6/17,CC2494  ,3570,OT WHOLE WHEAT 1  ,1.00,54.00,54.00
6/6/17,CC2494  ,3570,OT WHOLE WHEAT 1  ,4.00,60.00,240.00
6/6/17,CC2494  ,2080,SS METHI  ,1.00,35.00,35.00
6/6/17,CC2494  ,2079,SS PALAK  ,2.00,28.00,56.00
6/6/17,CC2494  ,3051,TG Fenugreek  ,1.00,38.00,38.00
6/6/17,CC2494  ,3054,TG Foxtail Millet 1Kg  ,1.00,118.00,118.00
6/6/17,CC2495  ,2691,24LM MANGO JUICE 200ML  ,2.00,25.00,50.00
6/6/17,CC2495  ,640,24LM Mixed Fruit Jam  ,1.00,160.00,160.00
6/6/17,SP2496  ,1202,Arya Cashew Wh 200  ,1.00,360.00,360.00
6/6/17,SP2496  ,3806,OP PANEER 200G  ,1.00,94.00,94.00
6/6/17,SP2496  ,3925,OT IDLY RICE 1KG  ,2.00,99.00,198.00
6/6/17,SP2496  ,2129,SS BANANA YALAKKI  ,0.52,125.00,65.00
