PC_NAME,PARTY_ABB,TOTAL_VOTES_POLLED,ST_NAME,MONTH,YEAR,WINNER,MARGIN
HATHRAS,INC,48235.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,IND,26397.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,NOTA,6157.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,MD,5349.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,JAM,2508.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,AZAD,1976.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,JANADIP,1094.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,LD,974.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,RSHP,843.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,SWAJANPA,361.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,AIFB,314.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,SaJPCs,310.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,ADRSP,257.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,MHP,233.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,SARP,162.0,UTTAR PRADESH,3,2017,BJP,0
HATHRAS,SamAP,136.0,UTTAR PRADESH,3,2017,BJP,0
HARDWAR,BJP,588088.0,UTTARAKHAND,3,2017,BJP,170303
HARDWAR,INC,417785.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,BSP,177645.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,IND,86764.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,NOTA,7041.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,RLD,3674.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,UKKD,3055.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,SP,2841.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,BaSaPa,528.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,BMUP,502.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,SaSP,373.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,CPM,322.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,SAVIPA,277.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,HAMJANPA,241.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,NCP,217.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,UKDD,213.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,SHS,192.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,bkdl,149.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,RaAP,128.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,AVIRP,125.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,BMF,96.0,UTTARAKHAND,3,2017,BJP,0
HARDWAR,PEPART,72.0,UTTARAKHAND,3,2017,BJP,0
HARDOI,BJP,444766.0,UTTAR PRADESH,3,2017,BJP,158411
HARDOI,BSP,286355.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,SP,235626.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,INC,51819.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,IND,21384.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,NOTA,11123.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,JAM,3907.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,RLD,2980.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,RASHVIP,2556.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,BMUP,2383.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,CPI,2000.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,BSRD,1421.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,MD,1150.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,CPM,1139.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,BKrD,767.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,ManKP,351.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,RtJP,329.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,RAJAP,304.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,LD,297.0,UTTAR PRADESH,3,2017,BJP,0
HARDOI,BAHUMP,229.0,UTTAR PRADESH,3,2017,BJP,0
HAORA,AITC,575522.0,WEST BENGAL,5,2016,AITC,389273
HAORA,CPM,186249.0,WEST BENGAL,5,2016,AITC,0
HAORA,BJP,158237.0,WEST BENGAL,5,2016,AITC,0
HAORA,AIFB,130261.0,WEST BENGAL,5,2016,AITC,0
HAORA,JD(U),38806.0,WEST BENGAL,5,2016,AITC,0
HAORA,INC,34958.0,WEST BENGAL,5,2016,AITC,0
HAORA,IND,17848.0,WEST BENGAL,5,2016,AITC,0
HAORA,NOTA,17798.0,WEST BENGAL,5,2016,AITC,0
HAORA,BSP,5304.0,WEST BENGAL,5,2016,AITC,0
HAORA,SUCI,3449.0,WEST BENGAL,5,2016,AITC,0
HAORA,IUC,2545.0,WEST BENGAL,5,2016,AITC,0
HAORA,MHB,473.0,WEST BENGAL,5,2016,AITC,0
HAORA,PDS,441.0,WEST BENGAL,5,2016,AITC,0
HAORA,STPI,245.0,WEST BENGAL,5,2016,AITC,0
HAORA,JD(S),197.0,WEST BENGAL,5,2016,AITC,0
HAMIRPUR,BJP,527262.0,UTTAR PRADESH,3,2017,BJP,293896
HAMIRPUR,BSP,233366.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,SP,173483.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,INC,84972.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,NOTA,16321.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,IND,13782.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,NINSHAD,8513.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,JANADIP,5974.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,BSCP,5624.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,LD,4688.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,BMUP,3620.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,CPI,3304.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,RLD,3204.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,JAM,2178.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,RSOSP,1206.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,VIP,748.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,ADRSP,629.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,FJP,556.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,ASP,537.0,UTTAR PRADESH,3,2017,BJP,0
HAMIRPUR,KYP,451.0,UTTAR PRADESH,3,2017,BJP,0
HAJIPUR,RJD,219414.0,BIHAR,11,2015,RJD,20768
HAJIPUR,BJP,198646.0,BIHAR,11,2015,RJD,0
HAJIPUR,JD(U),130374.0,BIHAR,11,2015,RJD,0
HAJIPUR,LJP,126938.0,BIHAR,11,2015,RJD,0
HAJIPUR,IND,87738.0,BIHAR,11,2015,RJD,0
HAJIPUR,INC,74578.0,BIHAR,11,2015,RJD,0
HAJIPUR,HAMS,38772.0,BIHAR,11,2015,RJD,0
HAJIPUR,JAPL,11115.0,BIHAR,11,2015,RJD,0
HAJIPUR,BSP,10899.0,BIHAR,11,2015,RJD,0
HAJIPUR,NOTA,10072.0,BIHAR,11,2015,RJD,0
HAJIPUR,JDR,7989.0,BIHAR,11,2015,RJD,0
HAJIPUR,SP,6988.0,BIHAR,11,2015,RJD,0
HAJIPUR,CPI,5414.0,BIHAR,11,2015,RJD,0
HAJIPUR,SKLP,4582.0,BIHAR,11,2015,RJD,0
HAJIPUR,AAHPty,3524.0,BIHAR,11,2015,RJD,0
HAJIPUR,CPI(ML)(L),3314.0,BIHAR,11,2015,RJD,0
HAJIPUR,RVNP,2931.0,BIHAR,11,2015,RJD,0
HAJIPUR,RSadP,2733.0,BIHAR,11,2015,RJD,0
HAJIPUR,CPM,2697.0,BIHAR,11,2015,RJD,0
HAJIPUR,SDPI,2624.0,BIHAR,11,2015,RJD,0
HAJIPUR,LD,2601.0,BIHAR,11,2015,RJD,0
HAJIPUR,BMUP,2411.0,BIHAR,11,2015,RJD,0
HAJIPUR,SAAFP,2401.0,BIHAR,11,2015,RJD,0
HAJIPUR,GaAP,2256.0,BIHAR,11,2015,RJD,0
HAJIPUR,NJPI,1905.0,BIHAR,11,2015,RJD,0
HAJIPUR,BDlP,1625.0,BIHAR,11,2015,RJD,0
HAJIPUR,SUCI,1351.0,BIHAR,11,2015,RJD,0
HAJIPUR,JRVP,1266.0,BIHAR,11,2015,RJD,0
HAJIPUR,RaJPa,1225.0,BIHAR,11,2015,RJD,0
HAJIPUR,KSJP,1119.0,BIHAR,11,2015,RJD,0
HAJIPUR,BMF,1110.0,BIHAR,11,2015,RJD,0
HAJIPUR,RPP,908.0,BIHAR,11,2015,RJD,0
HAJIPUR,GJNP,782.0,BIHAR,11,2015,RJD,0
HAJIPUR,SHS,709.0,BIHAR,11,2015,RJD,0
HAJIPUR,JKNPP,561.0,BIHAR,11,2015,RJD,0
HAJIPUR,HCP,555.0,BIHAR,11,2015,RJD,0
HAJIPUR,BJKVP,479.0,BIHAR,11,2015,RJD,0
HAJIPUR,KSVP,470.0,BIHAR,11,2015,RJD,0
HAJIPUR,RGD,410.0,BIHAR,11,2015,RJD,0
HAJIPUR,prrp,400.0,BIHAR,11,2015,RJD,0
HAJIPUR,VIP,372.0,BIHAR,11,2015,RJD,0
HAJIPUR,BaJaP,348.0,BIHAR,11,2015,RJD,0
HAJIPUR,ABHM,343.0,BIHAR,11,2015,RJD,0
HAJIPUR,KVD,330.0,BIHAR,11,2015,RJD,0
HAJIPUR,RSMD,285.0,BIHAR,11,2015,RJD,0
GUWAHATI,BJP,723882.0,ASSAM,5,2016,BJP,223228
GUWAHATI,INC,500654.0,ASSAM,5,2016,BJP,0
GUWAHATI,AGP,265574.0,ASSAM,5,2016,BJP,0
GUWAHATI,IND,77226.0,ASSAM,5,2016,BJP,0
GUWAHATI,AIUDF,72144.0,ASSAM,5,2016,BJP,0
GUWAHATI,NOTA,15350.0,ASSAM,5,2016,BJP,0
GUWAHATI,AITC,13209.0,ASSAM,5,2016,BJP,0
GUWAHATI,LDP,2415.0,ASSAM,5,2016,BJP,0
GUWAHATI,RaJPa,1944.0,ASSAM,5,2016,BJP,0
GUWAHATI,CPM,1944.0,ASSAM,5,2016,BJP,0
GUWAHATI,TNRMPI,1923.0,ASSAM,5,2016,BJP,0
GUWAHATI,RPI(A),1733.0,ASSAM,5,2016,BJP,0
GUWAHATI,CPI,1567.0,ASSAM,5,2016,BJP,0
GUWAHATI,BGanP,1455.0,ASSAM,5,2016,BJP,0
GUWAHATI,NCP,1259.0,ASSAM,5,2016,BJP,0
GUWAHATI,RPP,961.0,ASSAM,5,2016,BJP,0
GUWAHATI,SP,722.0,ASSAM,5,2016,BJP,0
GUWAHATI,NPEP,696.0,ASSAM,5,2016,BJP,0
GUWAHATI,JMBP,670.0,ASSAM,5,2016,BJP,0
GUWAHATI,BhaRP,653.0,ASSAM,5,2016,BJP,0
GUWAHATI,LJP,613.0,ASSAM,5,2016,BJP,0
GUWAHATI,SHS,612.0,ASSAM,5,2016,BJP,0
GUWAHATI,RsSC,429.0,ASSAM,5,2016,BJP,0
GURDASPUR,INC,513703.0,PUNJAB,3,2017,INC,270034
GURDASPUR,SAD,243669.0,PUNJAB,3,2017,INC,0
GURDASPUR,BJP,174751.0,PUNJAB,3,2017,INC,0
GURDASPUR,AAAP,110687.0,PUNJAB,3,2017,INC,0
GURDASPUR,IND,40046.0,PUNJAB,3,2017,INC,0
GURDASPUR,RMPOI,23934.0,PUNJAB,3,2017,INC,0
GURDASPUR,NOTA,7309.0,PUNJAB,3,2017,INC,0
GURDASPUR,APPA,6616.0,PUNJAB,3,2017,INC,0
GURDASPUR,BSP,5332.0,PUNJAB,3,2017,INC,0
GURDASPUR,CPI,2937.0,PUNJAB,3,2017,INC,0
GURDASPUR,HINUP,1503.0,PUNJAB,3,2017,INC,0
GURDASPUR,SHS,1272.0,PUNJAB,3,2017,INC,0
GURDASPUR,CPI(ML)(L),1150.0,PUNJAB,3,2017,INC,0
GURDASPUR,HSS,1001.0,PUNJAB,3,2017,INC,0
GURDASPUR,AITC,810.0,PUNJAB,3,2017,INC,0
GURDASPUR,SAD(M),436.0,PUNJAB,3,2017,INC,0
GURDASPUR,CPM,356.0,PUNJAB,3,2017,INC,0
GORAKHPUR,BJP,452495.0,UTTAR PRADESH,3,2017,BJP,234785
GORAKHPUR,BSP,217710.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,SP,187143.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,INC,120273.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,NINSHAD,61616.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,IND,48344.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,RLD,9321.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,NOTA,7206.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,NCP,3852.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,BMUP,3091.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,PECP,2252.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,SSD,2024.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,CPI,1539.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,BSCP,1435.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,JANADIP,1285.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,SABHP,1131.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,LD,1131.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,ADUP,1006.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,VP,600.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,RKSP,563.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,RMGP,501.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,JAPL,491.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,RAJAP,482.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,BaSaPa,391.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,SATKP,385.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,SWJP,366.0,UTTAR PRADESH,3,2017,BJP,0
GORAKHPUR,GGP,269.0,UTTAR PRADESH,3,2017,BJP,0
GOPALGANJ,BJP,255333.0,BIHAR,11,2015,BJP,83145
GOPALGANJ,JD(U),172188.0,BIHAR,11,2015,BJP,0
GOPALGANJ,RJD,135107.0,BIHAR,11,2015,BJP,0
GOPALGANJ,IND,124445.0,BIHAR,11,2015,BJP,0
GOPALGANJ,INC,74365.0,BIHAR,11,2015,BJP,0
GOPALGANJ,LJP,68662.0,BIHAR,11,2015,BJP,0
GOPALGANJ,HAMS,34933.0,BIHAR,11,2015,BJP,0
GOPALGANJ,NOTA,24590.0,BIHAR,11,2015,BJP,0
GOPALGANJ,BSP,17181.0,BIHAR,11,2015,BJP,0
GOPALGANJ,CPI(ML)(L),16831.0,BIHAR,11,2015,BJP,0
GOPALGANJ,GJDS,9675.0,BIHAR,11,2015,BJP,0
GOPALGANJ,SP,6720.0,BIHAR,11,2015,BJP,0
GOPALGANJ,CPM,4615.0,BIHAR,11,2015,BJP,0
GOPALGANJ,JDR,4418.0,BIHAR,11,2015,BJP,0
GOPALGANJ,CPI,4177.0,BIHAR,11,2015,BJP,0
GOPALGANJ,RJJM,4141.0,BIHAR,11,2015,BJP,0
GOPALGANJ,BNSKP,3604.0,BIHAR,11,2015,BJP,0
GOPALGANJ,BKP,2638.0,BIHAR,11,2015,BJP,0
GOPALGANJ,ravp,2491.0,BIHAR,11,2015,BJP,0
GOPALGANJ,JAPL,2236.0,BIHAR,11,2015,BJP,0
GOPALGANJ,SKLP,1853.0,BIHAR,11,2015,BJP,0
GOPALGANJ,BBC,1444.0,BIHAR,11,2015,BJP,0
GOPALGANJ,BED,1351.0,BIHAR,11,2015,BJP,0
GOPALGANJ,lad,1209.0,BIHAR,11,2015,BJP,0
GOPALGANJ,LSSP,1154.0,BIHAR,11,2015,BJP,0
GOPALGANJ,BJND,1150.0,BIHAR,11,2015,BJP,0
GOPALGANJ,JKNPP,937.0,BIHAR,11,2015,BJP,0
GOPALGANJ,GaAP,485.0,BIHAR,11,2015,BJP,0
GOPALGANJ,SP(I),330.0,BIHAR,11,2015,BJP,0
GONDA,BJP,403115.0,UTTAR PRADESH,3,2017,BJP,182446
GONDA,BSP,220669.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,SP,207364.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,IND,53777.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,SHS,35606.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,NOTA,9794.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,RLD,3046.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,AIMIM,2966.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,INC,2746.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,CPI,2622.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,BSRD,2480.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,PECP,1680.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,NINSHAD,1599.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,BDPty,1370.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,BMUP,1326.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,JANADIP,760.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,SABHP,710.0,UTTAR PRADESH,3,2017,BJP,0
GONDA,YVP,323.0,UTTAR PRADESH,3,2017,BJP,0
GHOSI,BSP,398118.0,UTTAR PRADESH,3,2017,BSP,91704
GHOSI,BJP,306414.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,SP,228149.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,SBSP,88095.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,INC,56823.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,IND,11905.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,NOTA,7496.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,CPI,6162.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,JANADIP,2818.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,BMUP,2741.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,RLD,2703.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,NINSHAD,2290.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,MBCOI,1671.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,NCP,1637.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,PMhP,1511.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,POOPEP,1501.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,ASP,1420.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,PECP,1301.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,LOGAP,850.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,SHS,648.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,CPI(ML)(L),582.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,LD,522.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,RsJnP,438.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,RSPS,430.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,DNP,341.0,UTTAR PRADESH,3,2017,BSP,0
GHOSI,RJBVP,238.0,UTTAR PRADESH,3,2017,BSP,0
GHAZIPUR,SP,336146.0,UTTAR PRADESH,3,2017,SP,19574
GHAZIPUR,BSP,316572.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,BJP,305069.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,SBSP,84158.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,IND,13603.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,NOTA,8069.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,JANADIP,6582.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,CPI,5378.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,MAHAD,4003.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,NINSHAD,3869.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,CPI(ML)(L),2776.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,NCP,2368.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,SaJPCs,2193.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,JAM,1478.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,JRPa,1422.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,RLD,1375.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,LD,1337.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,RPD,1028.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,BMUP,1008.0,UTTAR PRADESH,3,2017,SP,0
GHAZIPUR,RSHP,698.0,UTTAR PRADESH,3,2017,SP,0
GHAZIABAD,BJP,810797.0,UTTAR PRADESH,3,2017,BJP,416865
GHAZIABAD,BSP,393932.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,INC,201693.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,SP,185874.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,RLD,57309.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,IND,14108.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,NOTA,9515.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,SWAJANPA,6224.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,SHS,1171.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,CPM,1087.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,SaSPa,975.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,RSHP,766.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,PECP,758.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,NaLP,734.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,AZAD,696.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,SABHP,670.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,LOMP,395.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,SARSAMP,227.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,BMUP,205.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,BJVP,182.0,UTTAR PRADESH,3,2017,BJP,0
GHAZIABAD,NYP,147.0,UTTAR PRADESH,3,2017,BJP,0
GHATAL,AITC,733300.0,WEST BENGAL,5,2016,AITC,435940
GHATAL,CPM,297360.0,WEST BENGAL,5,2016,AITC,0
GHATAL,INC,126987.0,WEST BENGAL,5,2016,AITC,0
GHATAL,CPI,89282.0,WEST BENGAL,5,2016,AITC,0
GHATAL,BJP,89273.0,WEST BENGAL,5,2016,AITC,0
GHATAL,DSP(P),80198.0,WEST BENGAL,5,2016,AITC,0
GHATAL,NOTA,16225.0,WEST BENGAL,5,2016,AITC,0
GHATAL,SUCI,12011.0,WEST BENGAL,5,2016,AITC,0
GHATAL,IND,8684.0,WEST BENGAL,5,2016,AITC,0
GHATAL,BhNP,1524.0,WEST BENGAL,5,2016,AITC,0
GHATAL,PDS,717.0,WEST BENGAL,5,2016,AITC,0
GHATAL,AMB,635.0,WEST BENGAL,5,2016,AITC,0
GAYA,RJD,224632.0,BIHAR,11,2015,RJD,38210
GAYA,BJP,186422.0,BIHAR,11,2015,RJD,0
GAYA,INC,124209.0,BIHAR,11,2015,RJD,0
GAYA,HAMS,80471.0,BIHAR,11,2015,RJD,0
GAYA,IND,67308.0,BIHAR,11,2015,RJD,0
GAYA,LJP,51783.0,BIHAR,11,2015,RJD,0
GAYA,JD(U),44579.0,BIHAR,11,2015,RJD,0
GAYA,NOTA,30452.0,BIHAR,11,2015,RJD,0
GAYA,CPI,18692.0,BIHAR,11,2015,RJD,0
GAYA,BSP,17652.0,BIHAR,11,2015,RJD,0
GAYA,BBMP,6893.0,BIHAR,11,2015,RJD,0
GAYA,pms,6263.0,BIHAR,11,2015,RJD,0
GAYA,CPI(ML)(L),5081.0,BIHAR,11,2015,RJD,0
GAYA,NCP,4413.0,BIHAR,11,2015,RJD,0
GAYA,ABHM,4222.0,BIHAR,11,2015,RJD,0
GAYA,JMM,4113.0,BIHAR,11,2015,RJD,0
GAYA,SHS,3883.0,BIHAR,11,2015,RJD,0
GAYA,KVD,3532.0,BIHAR,11,2015,RJD,0
GAYA,RPI,3287.0,BIHAR,11,2015,RJD,0
GAYA,SP,2668.0,BIHAR,11,2015,RJD,0
GAYA,GJDS,2637.0,BIHAR,11,2015,RJD,0
GAYA,SASAPT,2627.0,BIHAR,11,2015,RJD,0
GAYA,BMUP,2303.0,BIHAR,11,2015,RJD,0
GAYA,NJPI,2009.0,BIHAR,11,2015,RJD,0
GAYA,JAPL,1738.0,BIHAR,11,2015,RJD,0
GAYA,IPty,1678.0,BIHAR,11,2015,RJD,0
GAYA,RMEP,1584.0,BIHAR,11,2015,RJD,0
GAYA,SKLP,1559.0,BIHAR,11,2015,RJD,0
GAYA,BVM,1356.0,BIHAR,11,2015,RJD,0
GAYA,AD,1059.0,BIHAR,11,2015,RJD,0
GAYA,SABJAN,1007.0,BIHAR,11,2015,RJD,0
GAYA,RPI(A),820.0,BIHAR,11,2015,RJD,0
GAYA,SWAP,455.0,BIHAR,11,2015,RJD,0
GAYA,RPP,370.0,BIHAR,11,2015,RJD,0
GAUTAM BUDDHA NAGAR,BJP,631071.0,UTTAR PRADESH,3,2017,BJP,330324
GAUTAM BUDDHA NAGAR,BSP,300747.0,UTTAR PRADESH,3,2017,BJP,0
GAUTAM BUDDHA NAGAR,SP,120550.0,UTTAR PRADESH,3,2017,BJP,0
GAUTAM BUDDHA NAGAR,INC,93059.0,UTTAR PRADESH,3,2017,BJP,0
GAUTAM BUDDHA NAGAR,RLD,41533.0,UTTAR PRADESH,3,2017,BJP,0
GAUTAM BUDDHA NAGAR,IND,10155.0,UTTAR PRADESH,3,2017,BJP,0
GAUTAM BUDDHA NAGAR,NOTA,7482.0,UTTAR PRADESH,3,2017,BJP,0
GAUTAM BUDDHA NAGAR,RSHP,4822.0,UTTAR PRADESH,3,2017,BJP,0
GAUTAM BUDDHA NAGAR,RKMP,1632.0,UTTAR PRADESH,3,2017,BJP,0
GAUTAM BUDDHA NAGAR,RJSNP,1594.0,UTTAR PRADESH,3,2017,BJP,0
GAUTAM BUDDHA NAGAR,rpsn,1241.0,UTTAR PRADESH,3,2017,BJP,0
GAUTAM BUDDHA NAGAR,SWAJANPA,1059.0,UTTAR PRADESH,3,2017,BJP,0
GAUTAM BUDDHA NAGAR,SHS,772.0,UTTAR PRADESH,3,2017,BJP,0
